t,A0,C1,C2,scope,scenario,v_abs,v_el,v_distr
18.701098783880717,-1.0173504446726277e-19,0.0018107775399282147,0.006726693760068108,ode_,dose_1,,,
20.254378988814615,1.1838373659718693e-20,0.0016265726901310972,0.006043245628964891,ode_,dose_1,,,
21.932809665314547,-1.3020177407735722e-21,0.0014486527309175896,0.005382499601056039,ode_,dose_1,,,
23.72570275416561,1.3632280852722089e-22,0.0012800766449907876,0.004756237981314738,ode_,dose_1,,,
25.623333140031157,-1.3669974538270334e-23,0.0011229755256919054,0.004172538517180749,ode_,dose_1,,,
27.6167262204427,1.3196275136281697e-24,0.000978661169512206,0.003636328594796214,ode_,dose_1,,,
29.697604905743884,-1.231805012481369e-25,0.0008477519882495013,0.003149921743071218,ode_,dose_1,,,
31.858350186902197,1.1160939502199934e-26,0.0007303104531517391,0.0027135542487690552,ode_,dose_1,,,
34.092025852491695,-9.848276534309594e-28,0.0006259738311867792,0.002325879330496832,ode_,dose_1,,,
36.39244569673609,8.4867830586003e-29,0.0005340724460673113,0.0019844089437481937,ode_,dose_1,,,
38.75431007682801,-7.159221138275212e-30,0.00045373088903623917,0.0016858904474716782,ode_,dose_1,,,
41.173032089751125,5.9235816083185e-31,0.0003839619655181019,0.0014266558120873188,ode_,dose_1,,,
43.644863656907994,-4.8149429264217275e-32,0.00032372937729677935,0.001202854551110988,ode_,dose_1,,,
46.16683799512269,3.849776968942407e-33,0.00027200005137525724,0.0010106481606107153,ode_,dose_1,,,
48.73675209498664,-3.0306581588230596e-34,0.00022777960041614158,0.0008463418775895014,ode_,dose_1,,,
50.0,4.065460841219676e-35,0.00020877374611528158,0.0007757233920676024,ode_,dose_1,,,
0.0,0.0,0.0,0.0,ode_,dose_10,,,
0.0,10.0,0.0,0.0,sw1,dose_10,,,
4.9995000250025e-6,9.999000149983335,0.00015870609051211204,3.7427577223374487e-11,ode_,dose_10,,,
5.49945002750275e-5,9.989007146518057,0.0017448657668935193,4.527170996962829e-9,ode_,dose_10,,,
0.0005549445027752775,9.889624753854733,0.017516672549504526,4.5939566822510367e-7,ode_,dose_10,,,
0.0039062473294249815,9.248488626188362,0.1191321871509923,2.2243757958735737e-5,ode_,dose_10,,,
